Comment,Predicted Label
دوتا مشکل کوچیک امسدوارم اصلاح بشه حجم هات داگ نسبت قیمت کم یعنی واقعا کم دوم اینکه درب موهیتو اینکه پلم مقداری ازش خارج شده خوشبختانه کیسه جداگانه مزش بد مزه هات داگ کاملا عادی انتظار چیز خاص نداشته باشید,1.0
کیفیتش خیلی افت کرده نسبت دفعههای قبل لطفا ذهنیت رو تغییر ندید پایین اوردن کیفیت غذاهاتون بال مرغ بسیار بی کیفیت سالاد هم تقریبا ترکیده رسید دستم,1.0
پیتزای کاملا معمولی ۱ ساعت نیم طول کشید بیاد,1.0
من واقعا عاشق رستورانم همیشه عالیه چیش,0.0
غذا دیر سرد بدست رسید اینکه پرداخت آنلاین شده پیک اطلاع داده نشده,1.0
واقعا کیفیت غذا پایین اومده قیمت اصلا کیفیت غذا نمیارزه,1.0
خوب خیلی جهات منتها سکی اندازه فیلهها غیرعادی بزرگ دوم اینکه سیب زمینی میتونه بیشتر باشه سس سیر خردل هم عالیه,0.0
خوشمزه تازه تو جعبهای هشت عدد رولت جا میشه سه شکلاتی پنج ساده گذاشتید خب لاقل نصف تصف بزارید ایندفعه انصافا زودتر رسید,0.0
هم موقع رسید هم گرم هم بسته بندی مناسب غذا متریال کیفیت خوش طعم فقط شنبلیلهاش زیاد منم دوست ندارم تو قورمه سبزی زیاد باشه یه پیشنهاد دارم اونم اینه مینی ته چین بزارید چون حجمش من خیلی زیاد,0.0
سری راضی بودم بعد چندوقت قیفی پاک کامل,0.0
مثل همیشه عالی ولی چرا ۱۰۰۰ تومن گرون کردین غذاها رو یکی رو هفته پیش چیکن برگر ۱۴۵۰۰,0.0
متاسفانه پیتزا کاملا سرد حتی ولرم هم نبود اشکال کار اینجاست کاری هم نمیشود کرد,1.0
جوجهها خیلی خشک بودن اصلن خوب نبود,1.0
برگر عالی سیب زمینی فوق العاده ولی خدا وکیلی همچین سالادی رو ین محتویات ظاهر چطور اسم سالاد سزار بهش میدین دست مشتری میدین,0.0
واقعا غذای خوشمزهای وگرم ممنون,0.0
من واحد ١ آدرس زده بودم زنگ واحد ٥ زدند چون من قبلا باگت جردن واحد ٥ اشتراک داشتم,0.0
پیتزا یکم بی طعم نظر پنیر چدار خوبی نداشت استریپس عالی,0.0
بستههای تک تک کثیف روغنی,0.0
سلام خسته نباشید خیلی تازه خوبه ولی من نون خامهای ناپلئونی لطیفه خواسته بودم ک جای لطیفه رولت ارسال شده,0.0
مثل همیشه سریع گرم خوشمزه ممنون باگت اسنپ فود,0.0
نسبت تجربه قبلیم خیلی خیلی بهتر ممنون,0.0
اصلا غذاش کیفیت نداشت پیشنهاد میکنم نخورید,1.0
اسنپ فود تماس گرفتم مشکل رو حل کردن زنگ نمیزدم شب هم نمیومد غذا سرد شده اصلا خوب نبود,1.0
من نسبت ارسال محصول مغایر اعتراض دارم باید رسیدگی مبلغ ۵هزار تومان محصول ارسال شده محصول خریداری شده کمتر بجای معجون فوردو ۲۸۰ معجون شیری خرما ۹۰ ارسال شده,1.0
بسیار عالی خوشمزه پر مغز بدون صرفه جویی پسته بادام موفق باشید,0.0
هیچکدام سوپر مارکتها توضیحات نمیخوانند,1.0
کبابش خوب ولی قیمتش کمی بالا حجم برنج مقایسه قیمت کم,0.0
شیرینی دانمارکی بسیار مانده ناپلئونی هم بسیار پر خامه کاش میشد فروشندها سوال کرد اینها رو خانواده خود هم استفاده میکنند,1.0
خیلی برخورد عالی داشتن شخصی تماس گرفته بودن طرف سوپر مارکت حد هتل ۷ ستاره خدمت رسانی عالی سریع,0.0
دورچین کباب عالی کباب کمی خوش نمک,0.0
خیلی عالی ممنون,0.0
بار دومه اینجا سفارش میدم هربار دقیق مینویسم محصولی رو نداشتید جایگزین نکنید حذفش کنید هربار میل خودتون جایگزین میکنید,1.0
شیرینیها وارفته خامهاش آب شده خیلی بد,1.0
باتشکر ولی مثل همیشه تازه نبود,0.0
کباب کاردی سرد دستمون رسیده,1.0
بخدا خیلی عالیه سنگین هم عالی عالی عالی عالی,0.0
اینکه سفارش چنگال نمیزارین اصلا قابل درک,1.0
خوب عالی مثل همیشه,0.0
اصلا قیمتش نمییرزید پول خیلی غذای بهتر میشد خرید,1.0
بسته بندی عالی کیفیت خوب نداشتن لباس فرم,0.0
خیلی عالی ههههههههه,0.0
کباب کوبیده بسیااااااررررر بد شدیدا گوشت بد نامناسبی بدبویی,1.0
کاملا مشخص غذا مونده مرغ سوخاری سیب زمینی ساندویچ بد بودن یه سری قبلا هم خرید کرده بودم گفتم شاید اتفاقی کیفیت پایین اومده بار من رو مطمین کرد کیفیت سابق رو ندارین,1.0
سلام غذا کاملا سرد دست بنده رسید طعم غذا خوب اندازه غذا نسبت قیمتش متناسب نبود,1.0
بنظر من معمولی هستش خیلی خوب ولی معقول هستش بد م,0.0
۳ سوپ لیموترش ۲ عدد نان تافتون تازه,0.0
عالی مثل همیشه تازه سریع,0.0
سلام وخسته نباشید ممنون اسنپ فود وتیم گاردینو غذا عالی گرم رسبیف سوخاری تازه خوش طعم مرسی کلی,0.0
آشپز ظرف زرد چوبه رو خالی کرده تو لازانیا فقط طعم زردچوبه نصف بیشتر شو نتونستیم بخوریم,1.0
عالی فقط همین ممنون بسته بندی خوب تون,0.0
کیک کاملا تزئینش خراب شده توت فرنگیم کلا نداشت ادم وقتی کیک یفارش میده یعنی خیلی براش مهمه,1.0
غذاها عالی دست آشپزها وپرسنل درد نکنه آرزوی سلامتی وانرژی زیادبرای تک تک عزیزان همیشه سر سبز باشید,0.0
لطفا جای سوپ ماست بزارید,1.0
تازه شیرینی ولی یکم شهدش زیاد,0.0
u r always my honey,0.0
عالی واقعا لذت بردم,0.0
ممنون مث همیشه عالی برخورد پیک خییلی خیلی خوب زود هم دستم رسید باتشکرازاسنپ فودو نان سحر,0.0
نون همبرگر تازه نبود,1.0
واقعا عالی هم اندازه هم تازگی خواستم تشکر کنم توضیحات بنده قبل سفارش بصورت تمام کمال انجام فقط کمی تاخیر انقدر خوشمزه یادمان رفت,0.0
ته چین خشک شده غذا هم خیلی سرد برنج هم خشک,1.0
خیلی کیفیت پایین,1.0
بسیار بدمزه واقعا زور خوردم,1.0
سفارش کامل ارسال شده تشکر من توضیحات خواستم فاکتور رو ارسال کنید نکردید لطفا توجه بیشتری جزئیات داشته باشید,0.0
جای پگاه دو لیتری عالیس ۱۵ لیتری فرستادهن متاسفانه,1.0
شیرینی مزه موندگی میداد مشخص خیلی وقته مونده بوده متاسفم سولدوش,1.0
آب میوهها خیلی آبکی اصلا مزه اب هویج نمیداد,1.0
معمولی رو پایین,1.0
غذا خیلی خیلی عالی واقعا خوش طعم ام انتقاد واقعا شدید دارم حتی تصمیم اولیهام گزینه ناراضی انتخاب کنم وقتی مشتری ۲۴ هزار تومان پیتزا هزینه میکند انتظار غذایی درجه اول دارد نه ریحان پیتزا پاستا مرغ کیسه جدا کنار غذا سرو ریحان باید سبک ایتالیایی سرخ میشد روی پیتزا قرار میگرفت خرد میشد سس اضافه میشد علاوه غذا دیر رسید وقتی رسید سرد شده باید بسته بندی بهتری انتخاب,1.0
پیک ۱۵دقیقه پیش تحویل اعلام تحویل کرد بعد اومدن تقریبا ۱۳از معجون ریخته شده,1.0
شکلات مغز شکلات سفید پسته شکلات تلخ بادام فرستادند اسنک چاکلز معمولی فلفلی ندارند مثل ماست گفتند نداریم کنسل میکردند نه اینکه چی دوست دارند بفرستند جای سفارش,1.0
من هرچی باروژ بگم باز کمه هم طعم غذا هم گرم بودن هم پیک مودب هم زمان ارسال منظم چی عالی,0.0
من واقعا کیفیت تازگی محصولاتون ممنونم لطفا همیشه کیفیت بمانید,0.0
کیفیت غذا بد غذا سرد,1.0
خیلی مونده بسته بندی هم ریخته اصلا راضی نبودم,1.0
علت بسته بندی قرارگیری نامناسب سالاد تمامی سس بیرون ریخته شده,1.0
حجم جوجه اصلا شبیه تصویر نبود فقط چندتا جوجه خیلی کوچیک برنج ته چینم خیلی هم ریخته بودن کلا غذا بسیار مونده سرد اصلا پیشنهاد نمیکنم,1.0
خیلی چرب روغن غذا مى چکید,1.0
